Date	Term	Tweet	Lat	Long	N_followers	Neg
1419608455312	ALCOHOLIC	People say I am low functional alcoholic, I submit that people change when they think/know I've been drinking.	34.266713	-118.895456	63.0	0.0
1419608455548	ALCOHOLIC	&amp; all the presents were an alcoholic beverage	36.919324	-76.671884	551.0	0.0
1419608998366	ALCOHOLIC	Christmas is making me a alcoholic	53.727231	-2.533628	890.0	0.0
1419609628022	ALCOHOLIC	The second Christmas dinner has also destroyed me. Nothing says British Christmas like being a fat alcoholic by New Year.	54.190604	-3.210903	215.0	0.0
1419609700555	ALCOHOLIC	I love alcoholic Joy	53.784994	-0.380446	961.0	0.0
1419609800548	ALCOHOLIC	I'm turning into an alcoholic like, 2 bulmers for the 2nd half haway the lads	54.913809	-1.387909	160.0	0.0
1419610755155	ALCOHOLIC	and the best Christmas present ever goes to: @itsdylanduncan thank you for encouraging my alcoholic ways 	37.285332	-80.059033	48.0	0.0
1419610900789	ALCOHOLIC	"Nih!!! ""@FactsInYourFace: In Bavaria, beer isn't considered an alcoholic drink but rather a staple food."""	-6.266191	107.016984	240.0	1.0
1419611205843	ALCOHOLIC	My mom just called me an alcoholic because I had an opened bottle of Bacardi  a bottle she bought me.	43.202817	-76.29008	111.0	1.0
1419611866668	ALCOHOLIC	@stephy_fred: Is it bad that I'm already thinking about what I want to drink for NYE signs that your an alcoholic. 	38.071379	-84.481885	355.0	1.0
1419611965920	ALCOHOLIC	@musicislife725 lmfao I love your alcoholic ass	41.929482	-71.115432	1255.0	0.0
1419612549796	ALCOHOLIC	I swear my mom got a lot of wine glass for Christmas.. She's a wine Alcoholic. 	26.482077	-97.792181	485.0	1.0
1419612639084	ALCOHOLIC	SHANE WAS SO CUTE AND NOW HE HAS AN UGLY MUSTACHE AND IS AN ALCOHOLIC AND HE NEEDS TO STOP	42.48841	-82.933394	173.0	0.0
1419613845437	ALCOHOLIC	@je55ica__rabbit My mates gave my mum a non-alcoholic jagerbomb at my leaving party. She was flying around the dancefloor for hours! Ha.	54.99833	-1.465596	1045.0	0.0
1419613998467	ALCOHOLIC	"as long as it gets me drunk idc Sis: ""Wow, way to sound like a alcoholic"" ""Drinking is a sport bitch"""	28.091174	-81.796619	867.0	1.0
1419614159459	ALCOHOLIC	I was going to do dry January then I remembered I'm going skiing with 26 alcoholic family members so I guess not	51.694695	-0.200668	1159.0	0.0
1419614223641	ALCOHOLIC	everytime I have a doctors appointment they make me feel like an alcoholic	42.41576	-71.110872	1760.0	0.0
1419615057813	ALCOHOLIC	My dad said I'm an alcoholic 	31.224042	-99.844345	572.0	0.0
1419615213885	ALCOHOLIC	@ThaDropout the drink is still available... Ps:I don't buy anything alcoholic....hehe	0.2524	32.626093	1025.0	1.0
1419615505606	ALCOHOLIC	Anyone who has ever drank with me knows that I can take a sip of anything alcoholic and be hungover the next day 	53.488951	-113.581068	573.0	1.0
1419615663436	ALCOHOLIC	The diary of an alcoholic	35.588192	139.710429	213.0	0.0
1419615723220	ALCOHOLIC	@katyrinaldi no now you can't just be an alcoholic bitchy housewife who only drinks vodka	42.693946	-73.769628	168.0	1.0
1419615786325	ALCOHOLIC	"Just cuz u drink stolen fireball every Friday doesn't mean ur an ""alcoholic"" lol. Bitches just do not know"	47.844657	-122.287766	516.0	0.0
1419615816100	ALCOHOLIC	eating alcoholic fruit cake at work because it's that kind of day	53.531339	-113.617276	488.0	0.0
1419615819120	ALCOHOLIC	Rob Green's nose makes him look like an alcoholic. #AFCvQPR	50.855024	-1.266435	173.0	0.0
1419615862961	ALCOHOLIC	Oh apparently it's cool to be an alcoholic.	39.862668	-76.91441	778.0	0.0
1419616177913	ALCOHOLIC	And Kath brought me wine in the car so I could relax. Are they trying to make me an alcoholic?	42.216674	-71.156114	228.0	1.0
1419616222479	ALCOHOLIC	Emptied 3 bottles of JD. Chug-chug-chug-chug #latepost #Christmas2014 #alcoholic http://t.co/c3SNW8Ufo1	14.613689	121.061487	43.0	0.0
1419616550289	ALCOHOLIC	@Hannahfisk haha you know me they alcoholic 	51.575841	0.488896	850.0	0.0
1419617016638	ALCOHOLIC	"@jbeezystayeasy: I'd rather be a pot head"" than an alcoholic..."" Always"	43.512136	-70.402577	334.0	0.0
1419617232312	ALCOHOLIC	"Can we all agree that ""drinky-poo"" is a horrible name for and alcoholic beverage"	42.986624	-82.346587	123.0	0.0
1419617247893	ALCOHOLIC	I swear my family are all alcoholic	52.642282	0.574214	522.0	0.0
1419617371375	ALCOHOLIC	U freakin alcoholic son of'a btch&lt;	26.26953	50.213927	2268.0	0.0
1419617677047	ALCOHOLIC	My Snapchats make me look like a alcoholic 	30.207531	-97.715327	663.0	1.0
1419617929319	ALCOHOLIC	In around an hour there's going to be an ass groove in the couch a sandwich on my lap and a glass of something alcoholic in close proximity	51.899043	-8.470629	1571.0	0.0
1419618514893	ALCOHOLIC	El Queda- Pussy: http://t.co/npov5V5OZl you said love, but I'm an alcoholic	33.907413	-118.220301	767.0	1.0
1419618632224	ALCOHOLIC	Good old freaking alcoholic family decide it's sharing time when you're being healthy-_- still debating.	31.762211	-106.252367	83.0	0.0
1419618780517	ALCOHOLIC	Out all my friends I think I'm the alcoholic   	37.507792	-77.510014	109.0	0.0
1419619023640	ALCOHOLIC	3 dinners a day and drinking everyday... Im gonna come back from poland as a fat ass alcoholic 	53.011633	17.462105	57.0	1.0
1419619071265	ALCOHOLIC	"@Stella_C43 PMSL""@Rob9Ellis: If you drink before 10am it doesn't make you a alcoholic it makes you a pirate  http://t.co/j7JFMVb9Jh"""	35.963193	-95.834815	596.0	0.0
1419619088718	ALCOHOLIC	Christmas holidays always release the inner alcoholic in me	52.632223	-1.038728	331.0	0.0
1419619689230	ALCOHOLIC	When a woman pays the bill that means the man is an alcoholic or a freeloader 	37.996871	-78.727715	1185.0	0.0
1419619878524	ALCOHOLIC	Lol I'm definitely the alcoholic of the family.... 	36.866976	-82.74438	580.0	1.0
1419620245964	ALCOHOLIC	Family member turns to them and says plainly '2 perfect presents, 1 for an alcoholic and 1 for a vain cow' lmao	52.519151	-1.859318	449.0	0.0
1419620297397	ALCOHOLIC	Alcoholic freezies for the win @ Kamaole Beach Park III http://t.co/pXjgKiaY5q	20.712915	-156.445541	167.0	0.0
1419620574697	ALCOHOLIC	my brother thinks I'm an alcoholic ... http://t.co/eOOMwfMRea	34.285187	-118.742172	591.0	1.0
1419620774006	ALCOHOLIC	Whenever anyone speaks of alcohol my mum and dad just give me dirty looks, like they think am some sort of alcoholic or something hahaha	56.072014	-3.406322	368.0	0.0
1419620806311	ALCOHOLIC	Im not an alcoholic I just like to drink a lot 	38.620569	-76.900192	643.0	1.0
1419620912151	ALCOHOLIC	Not had this in a while an moved onto bottles as don't ... (Original Alcoholic Ginger Beer) http://t.co/gDK4J8akNB #photo	51.5834	-2.9933	650.0	0.0
1419621320638	ALCOHOLIC	Could have murdered an alcoholic beverage but the weathers putting me off and the drive home from Aspatria  #stayingstrong 	54.7896	-3.337825	141.0	0.0
1419621647774	ALCOHOLIC	@PEENrego thank you for apologizing alright maybe a little of an alcoholic	29.664907	-95.066304	264.0	0.0
1419621776826	ALCOHOLIC	too much whiskey in eggnog fs alcoholic family !	54.904091	-5.032149	1719.0	0.0
1419622686714	ALCOHOLIC	101010 If I'm smashed to kill by alcoholic 	53.425991	-2.333622	10668.0	1.0
1419622717146	ALCOHOLIC	Another of these then time to head home.... (Original Alcoholic Ginger Beer) http://t.co/s2A72Kgf0x #photo	51.5834	-2.9933	650.0	0.0
1419622778647	ALCOHOLIC	If you knew someone was a recovering  alcoholic, would you drink around them?	36.02478	-80.250365	984.0	1.0
1419622915192	ALCOHOLIC	It is so exhausting and frustrating to have an alcoholic father.	32.680439	-96.96563	391.0	0.0
1419622957352	ALCOHOLIC	@IAmNotKeyonce I thought the same but I'm watching something and they were drinking around a recovering alcoholic and I thought it was wrong	36.02478	-80.250397	984.0	1.0
1419623401491	ALCOHOLIC	Smoke like a rastaDrink like an alcoholicLike I just came back from college	33.942444	-118.264064	131.0	0.0
1419623711843	ALCOHOLIC	Good morning cigarettesGood morning pipeGood morning early vodka shots that sometimes make me think I might be a functioning alcoholic	49.936032	-119.510271	27.0	0.0
1419624449689	ALCOHOLIC	Is it bad that this is the 9th day in a row I've had an alcoholic drink?! 	51.813838	-4.113878	164.0	1.0
1419624566082	ALCOHOLIC	I'm not an alcoholic Bubbles, I don't go to any meetings!#TrailerParkBoys	54.108104	-7.16604	159.0	0.0
1419624862691	ALCOHOLIC	We are cool, rebellious teens who change into their Pj's before 8 o'clock and drink non alcoholic cranberry cocktails #wildfridaynight 	57.610973	-3.615356	179.0	0.0
1419625192259	ALCOHOLIC	"This tweet was made at 1:15pm. This is why I'm an alcoholic.""@MillerLite: If you havent had a beer today, you should probably have a beer."""	31.878972	-106.420071	2602.0	1.0
1419625331213	ALCOHOLIC	I need some alcoholic drinks right now.lol	34.867301	136.58764	385.0	0.0
1419625352869	ALCOHOLIC	At this rate I'm gonna be making out with my alcoholic beverage on New Years Eve.	31.52671	-97.131274	1272.0	0.0
1419625577916	ALCOHOLIC	I need an alcoholic drink in my system	55.183419	-1.568328	746.0	0.0
1419625629955	ALCOHOLIC	Frozen alcoholic drink.....dont mind if I do....wow!!! Think I've found my drink!!	55.869891	-4.018282	156.0	1.0
1419625746477	ALCOHOLIC	@tristanmoore_44 it's 12 I'm not an alcoholic!	42.3055	-122.8761	881.0	0.0
1419625748093	ALCOHOLIC	@clairearthur_: I'm an alcoholic	33.195983	-84.059071	1019.0	0.0
1419626406536	ALCOHOLIC	Who knew my alcoholic self will ever even be considered for a program 	41.774483	-88.348935	541.0	1.0
1419626871688	ALCOHOLIC	"@yeseniavallle: ""New year, same scheming alcoholic yesimoney""  same"	26.656143	-80.124715	386.0	0.0
1419627134977	ALCOHOLIC	She ruined Christmas #alcoholic @dmc0330 http://t.co/LAPdIRVk6P	42.116127	-87.880029	229.0	0.0
1419627573381	ALCOHOLIC	"@TJMoe28: I'm officially taking ideas on replacing the word ""virgin"" to communicate non-alcoholic. This needs to be changed ASAP.a jayhawk"	38.977116	-94.659665	64.0	0.0
1419628233981	ALCOHOLIC	Lillian just tried to get me caught up by buying me any alcoholic beverage that I want at Sofitel  not today Satan 	25.77832	-80.290183	305.0	0.0
1419628357605	ALCOHOLIC	Christmas is making me a fat alcoholic 	51.382665	-1.336448	558.0	0.0
1419628627445	ALCOHOLIC	My non alcoholic drink... @ TGI Fridays Detroit-Dearborn http://t.co/cbjROYNiYq	42.313443	-83.22572	163.0	0.0
1419628940856	ALCOHOLIC	Lies told on Twitter @ProductOfMyPast: Nianna is an alcoholic	34.13667	-117.274048	1075.0	1.0
1419628983872	ALCOHOLIC	If I'm not married and or settled down by the age of 30 I think I might turn into an alcoholic	27.724902	-97.396401	1472.0	0.0
1419629102358	ALCOHOLIC	'Mum, you proud I drink white wine now?' 'What, am I proud my daughters an alcoholic now?' #DamagedReputation	57.807247	-4.046663	174.0	1.0
1419629371187	ALCOHOLIC	@tommyt755 @AFCAwayDays_ @simonrichardafc Na def different from Munich ht non alcoholic was horrible	51.540853	-0.102432	829.0	0.0
1419629542434	ALCOHOLIC	A nymphomaniac and an alcoholic. Ya no. The people I befriend	-29.646122	30.366641	291.0	0.0
1419629574736	ALCOHOLIC	@zaneturi hahaha only if they were all black &amp; milds. And I'm missing the Starbucks cups and non-alcoholic beer.	39.781455	-86.009914	454.0	0.0
1419629617955	ALCOHOLIC	"Subs ""@Liiihle: A nymphomaniac and an alcoholic. Ya no. The people I befriend"""	-30.04689	30.676488	999.0	0.0
1419629659624	ALCOHOLIC	@tommyt755 @AFCAwayDays_ @simonrichardafc that is quality . Geezer said to me it was alcoholic n i was buzzin 	51.540807	-0.102445	829.0	0.0
1419629817106	ALCOHOLIC	As long as I have an alcoholic beverage in hand I'm perfectly content sitting at the kids table	42.409964	-83.448926	1994.0	0.0
1419630075470	ALCOHOLIC	"@MILZZYBEAR: Ur crew thou @Liiihle: A nymphomaniac and an alcoholic. Ya no. The people I befriend"""" sengiyababonga "	-29.646122	30.366641	291.0	0.0
1419630456404	ALCOHOLIC	@LindsayWeltmer I'm only a slight alcoholic.	40.658364	-75.419432	388.0	1.0
1419631435706	ALCOHOLIC	@lovebitematt stop drinking you alcoholic	51.513934	-0.41933	1377.0	0.0
1419631440721	ALCOHOLIC	I'm so much like my mom I won't be surprised if I become an alcoholic like her too... 	41.705165	-88.341791	836.0	0.0
1419631475253	ALCOHOLIC	Please stop tweeting on how much of an alcoholic you are	41.261936	-75.896663	205.0	0.0
1419631495051	ALCOHOLIC	@lucywalters_xo @thomas_maben he's an alcoholic	55.617266	-2.823676	364.0	0.0
1419631740498	ALCOHOLIC	Alcoholic #holymoly #kombucha lennyboybrewingco it is fantastic and made even better by sharing with http://t.co/TZ22X2YbFe	35.208482	-80.86507	340.0	0.0
1419631876781	ALCOHOLIC	Every time I drink, I drink like an alcoholic 	35.164406	-106.695176	161.0	1.0
1419631923807	ALCOHOLIC	Yes, cause if I want an alcoholic beverage I want it to look like a huggy http://t.co/hHJA3gF4mH	36.340002	-94.181338	5.0	0.0
1419632083916	ALCOHOLIC	@TrentonTatum maybe you should @ me next time buddy, good luck being an alcoholic for the rest of your life buddy because you need it.	43.078071	-75.392321	125.0	0.0
1419632149908	ALCOHOLIC	I haven't had a non alcoholic drink since the day before Christmas Eve 	53.722595	-1.803533	599.0	0.0
1419632839932	ALCOHOLIC	chronicles of being in an alcoholic family: my dad just recommended we try a 'new' recipe that calls for vodka mixed with red bull	33.734913	-118.007057	43.0	0.0
1419633041054	ALCOHOLIC	taking me to the mall is like taking an alcoholic to a bar	40.393353	-80.072492	133.0	0.0
1419633897482	ALCOHOLIC	i am not AN alcoholic ...	49.197256	-124.020079	222.0	0.0
1419634019442	ALCOHOLIC	@DahlingLori: I make good drinks. Non-Alcoholic ones lol  http://t.co/GusPT0aSmJ that looks fire	33.89459	-117.324942	589.0	0.0
1419634061870	ALCOHOLIC	Haven't left the house or been sober for two days, feel like an alcoholic sloth	50.813882	-0.751149	257.0	0.0
1419634150201	ALCOHOLIC	Ordered my first alcoholic drink	30.330158	-81.547281	896.0	0.0
1419635327876	ALCOHOLIC	Drinking a Coors Non-Alcoholic by Coors Brewing Company @ Terminal Bar  http://t.co/3IcUJwgOvL	39.7531	-105.0	287.0	0.0
1419635474684	ALCOHOLIC	I need alcoholic friends.	37.153402	-76.536048	482.0	0.0
1419635729606	ALCOHOLIC	@MireyaTheeGreat: I think I'm an alcoholic &amp; I'm okay with that.  #cheeers  @kay_dash_ 	33.727115	-117.859335	943.0	0.0
1419635955702	ALCOHOLIC	my mom and aunt think I'm an alcoholic	42.325235	-83.412075	504.0	0.0
1419636154535	ALCOHOLIC	@meggsouth #alcoholic	42.962316	-89.099536	381.0	0.0
1419636273613	ALCOHOLIC	@wheeleind more like 2 bottles, but I don't want people thinking I'm an alcoholic ya know?	39.761679	-86.523501	1758.0	0.0
1419636874506	ALCOHOLIC	@Timmythetesty9 this is why I need alcoholic friends.	37.153527	-76.535971	482.0	0.0
1419637539731	ALCOHOLIC	@SarahNade131 just made me look like an alcoholic walking into my parents. http://t.co/Jtga05XXCZ	42.055188	-88.328341	205.0	0.0
1419637989365	ALCOHOLIC	Is Johnson still a borderline alcoholic anyway?	55.11741	-1.537107	448.0	0.0
1419638567121	ALCOHOLIC	@LilNatt: Every boy in Knoxville is a borderline alcoholic and it's sssssooooooo annoying That's a broad generalization	36.049997	-83.982077	935.0	0.0
1419638683228	ALCOHOLIC	I swear everyone in my fam is an alcoholic	38.904257	-77.062931	386.0	1.0
1419639878771	ALCOHOLIC	I understand why Serena van der Woodsen was an alcoholic for awhile. It all makes sense.	40.754697	-73.976265	270.0	0.0
1419640183647	ALCOHOLIC	@Learia_Jade alcoholic	35.564145	-80.861819	598.0	0.0
1419640430521	ALCOHOLIC	I just feel as if you go out to eat &amp; your parents are present you should be able to order an alcoholic beverage even if you're under 21.. 	40.263818	-76.887977	862.0	0.0
1419640884686	ALCOHOLIC	First alcoholic drink. Yes it's legal with a parents permission. http://t.co/qPrHa0z80q	29.924351	-90.039383	433.0	0.0
1419641805386	ALCOHOLIC	@Charlia_ u a alcoholic!!	39.062968	-94.557294	491.0	0.0
1419641982531	ALCOHOLIC	Fruity alcoholic treats #cocktails #fruit #alcohol #icecold #luckyshag #perth #australia #summer #sun http://t.co/tYh58YriDD	-31.959545	115.859047	236.0	0.0
1419642447190	ALCOHOLIC	@OpTic_MBoZe dude looks like an alcoholic orangutan	26.040771	-80.237562	1573.0	0.0
1419642753027	ALCOHOLIC	dawsons trying to get my mom to bring her booze  @dawsonchalifoux  #alcoholic	49.165542	-122.222178	408.0	0.0
1419644384607	ALCOHOLIC	@sagarlikefroggr I'd become an alcoholic...	33.920817	-83.403305	192.0	0.0
1419644544007	ALCOHOLIC	@bri_romolo or your becoming a alcoholic	42.184617	-71.2086	461.0	0.0
1419644895701	ALCOHOLIC	Thank god I'm only with Autumn on breaks because she turns me into an alcoholic and I couldn't handle that all the time 	40.11469	-79.827635	711.0	0.0
1419645071538	ALCOHOLIC	If anybody lost their alcoholic divorced dad, he's currently at the frickers on 725 talking to anyone and everyone that walks by him	39.629758	-84.193152	221.0	1.0
1419645118490	ALCOHOLIC	If you a alcoholic I ain't got no time for you...	40.102643	-85.682358	699.0	1.0
1419645151278	ALCOHOLIC	@DrunkyStory: Shout out to all the alcoholic uncles sneaking liquor to their underage relatives @leecool136	34.966378	-80.776928	167.0	0.0
1419645176804	ALCOHOLIC	My friend is officially an alcoholic http://t.co/SiHKkgjcrr	25.826969	-80.21902	1543.0	0.0
1419645384127	ALCOHOLIC	@astrykes for a second I thought you were saying you were in Alcoholic Anonymous	39.662259	-86.328909	185.0	0.0
1419645720722	ALCOHOLIC	@DrunkyStory: Shout out to all the alcoholic uncles sneaking liquor to their underage relatives  this is only funny because I have one	34.356791	-80.11017	511.0	1.0
1419645773534	ALCOHOLIC	"Me: ""I'm really good at opening twist offs with my forearm.""@shannonrankin7: ""Well that's an alcoholic's dream."""	31.809296	-97.094429	420.0	0.0
1419645784444	ALCOHOLIC	Non alcoholic  @ BOOKS &amp; BEERS http://t.co/NlRSgyDpNj	-27.604692	-48.463061	190.0	0.0
1419646259515	ALCOHOLIC	Is there an alcoholic hot chocolate? And if not. Why?	43.380072	-76.245609	176.0	1.0
1419646296835	ALCOHOLIC	Is there an alcoholic hot chocolate? And if not. How come?	43.380072	-76.245609	176.0	1.0
1419646870818	ALCOHOLIC	Shopaholic at home, Alcoholic at ASU.	33.715753	-117.95556	260.0	0.0
1419646917137	ALCOHOLIC	For my alcoholic best friend lol.  yes I'm throwing shade at your life @ssb0425  http://t.co/5EDYm73d5X	28.161291	-82.283172	375.0	0.0
1419647420919	ALCOHOLIC	@DrunkyStory: Shout out to all the alcoholic uncles sneaking liquor to their underage relatives @kjkuhlman56	40.536103	-88.998503	211.0	0.0
1419647555289	ALCOHOLIC	@DrunkyStory: Shout out to all the alcoholic uncles sneaking liquor to their underage relatives @Nico_Catherine @rosariogaggi @sambulone	40.340633	-74.255533	388.0	0.0
1419647880593	ALCOHOLIC	@LeekDaFreak_14 yeah cuz. When you start drinking for no reason, that's when you fuck up and become a alcoholic lls	38.642894	-76.65164	387.0	0.0
1419647944562	ALCOHOLIC	People complain about their parents. My Mums a alcoholic its fucking so hard to hack atm.. cba :(	53.800038	-2.634319	2218.0	1.0
1419648253680	ALCOHOLIC	"aha ""@Fact: Milkshakes were originally alcoholic."""	34.790245	-86.979109	4001.0	0.0
1419648343526	ALCOHOLIC	I was dunk af last night.. Lol and my alcoholic ass gone be fuck up again tonight!!! Flipping eggs at the waffle hoooouuuse!! 	33.70459	-84.169025	482.0	1.0
1419648348415	ALCOHOLIC	Where's my alcoholic chocolate @karebear0117 #waystodescribethebowlgame	42.24722	-83.312227	308.0	0.0
1419648990641	ALCOHOLIC	Jeff's dog is an alcoholic.	39.035228	-75.51006	536.0	0.0
1419649229562	ALCOHOLIC	I swear the way I drink malibu you would think I was an alcoholic. 	33.624684	-96.594248	467.0	1.0
1419649262973	ALCOHOLIC	Tell me again how wise and experienced you are alcoholic college student	35.902744	-84.075882	526.0	0.0
1419649430233	ALCOHOLIC	Just saw a guest encourage their kid to take a drink of their alcoholic beverage.  #FrozenFun	33.80785	-117.917499	477.0	1.0
1419649440440	ALCOHOLIC	My mom is crazy , My sister is fucking insane , My other sister is a holy roller , and My brother is an alcoholic . This family is fucked up	32.276077	-110.954621	421.0	0.0
1419649526012	ALCOHOLIC	probation made me turn into an alcoholic 	36.235001	-88.30794	3071.0	0.0
1419649598975	ALCOHOLIC	@adamssam93 @lnsaneTweets Meaty Pablo's are how you make an alcoholic never drink again.	27.195523	-82.469309	302.0	1.0
1419649669408	ALCOHOLIC	@page1902 I'll have plenty next week. Starting sunday, NFL night with the alcoholic @SarahC6xxx	52.652999	-8.60548	3832.0	0.0
1419650025699	ALCOHOLIC	Yo you don't understand Eric Church unless you're an alcoholic 	33.198987	-97.093214	413.0	0.0
1419650283809	ALCOHOLIC	Lemme drink this alcoholic beverage &amp; go to sleep ya	18.007771	-76.844002	1518.0	0.0
1419650379819	ALCOHOLIC	I smell like an alcoholic cause I spilled beer all over myself at work	40.32469	-79.753252	763.0	0.0
1419650527154	ALCOHOLIC	I like my libertineindy drinks just like me: bitter &amp; alcoholic! #fixieliberal @ The Libertine http://t.co/0otiyyXsll	39.766996	-86.156587	601.0	0.0
1419651226742	ALCOHOLIC	My parents swear I'm an alcoholic.	36.715115	-119.796925	399.0	0.0
1419651499042	ALCOHOLIC	@caramichels srry I'm spoiled/an alcoholic/a bitch	40.820324	-74.149196	532.0	1.0
1419651629878	ALCOHOLIC	Siggy sends me a snap of him drinking a bottle of CC, I reply calling him an alcoholic and he sends back a photo of a box of CC bottles 	33.75703	-116.306242	315.0	0.0
1419651651275	ALCOHOLIC	Lmao because being an alcoholic at the age of 19-20 is sure something to brag about huh? 	41.692872	-87.725029	500.0	1.0
1419651666997	ALCOHOLIC	@burgers2brocoli likes her libertineindy drinks just like her: hot &amp; spicy... And alcoholic!  http://t.co/E16TZgPpQW	39.766996	-86.156587	601.0	1.0
1419651788100	ALCOHOLIC	Teenage alcoholic	40.031284	-75.057932	1107.0	0.0
1419652214573	ALCOHOLIC	@johnnydenver2 @runner8833 no im just not an alcoholic. But ok.	43.325726	-88.377299	445.0	1.0
1419652337375	ALCOHOLIC	@ThatGuyLoftuss_ probably just bc it's a ul game and youngins gonna pay people to buy them alcoholic beverages	38.082976	-85.87616	295.0	1.0
1419652640044	ALCOHOLIC	@frenchpug14 a racist will see tier racism when an alcoholic think he's drunk!	33.705414	-84.485015	135.0	1.0
1419653348155	ALCOHOLIC	Mari's avi = alcoholic	39.836027	-104.720321	249.0	0.0
1419653365176	ALCOHOLIC	An Alcoholic, I can't expect JESUS to come from heaven taking bottle of liquor from hands! AFTER I put down liquor, he will remove the taste	35.543566	-97.578334	161.0	0.0
1419653418602	ALCOHOLIC	So if I become an alcoholic I also become a great writer	39.813551	-74.977724	690.0	0.0
1419653673482	ALCOHOLIC	I swear I'm not an alcoholic	40.819956	-72.86186	88.0	0.0
1419653833974	ALCOHOLIC	I might be an alcoholic if I get drunk off 5 beers cause i was still drunk from the night before.. ohhhh well	38.75074	-89.104201	151.0	1.0
1419653972958	ALCOHOLIC	Had some customized ( non-alcoholic ) bubblyy to celebrate my in laws' 28th wedding anniversary last http://t.co/HUSno75pga	3.147677	101.714006	391.0	0.0
1419654163039	ALCOHOLIC	Hi I'm Neko, I've been an alcoholic for 6 years, and I'm reading number 1 @NekoKnives http://t.co/Uw4TacKBWf	39.159416	-76.842936	492.0	0.0
1419654622790	ALCOHOLIC	Me: @iDontGotATwitta you're an alcoholic lol . @iDontGotATwitta : yeah and you're a little weed 	38.921605	-77.04221	2290.0	0.0
1419654772643	ALCOHOLIC	I becoming I obsessed with tonic....like outside of alcoholic drinks....I could drink tonic for days	39.869445	-75.185948	336.0	0.0
1419654977052	ALCOHOLIC	This song is so old. Y r u listening to it? &amp; ur an alcoholic who sleeps with everyone's bf &amp; plagiarizes every essay but I'm a problem?	41.543421	-87.448674	314.0	0.0
1419655103184	ALCOHOLIC	You know when I go to a restaurant I have to have a alcoholic beverage. Tonight's choice was a http://t.co/WF0AjP2u6b	36.852836	-119.789254	42.0	0.0
1419655105270	ALCOHOLIC	Overr summer i tooke on the persona of an alcoholic and i loved ittt!!!!!!!!! I just wosh i could be some where else other than Illinois	41.79055	-88.251964	418.0	0.0
1419655220818	ALCOHOLIC	When your friends an alcoholic and out of control http://t.co/pzkZPeoBkx	41.347813	-74.124279	226.0	0.0
1419655226940	ALCOHOLIC	not sure whether or not I should be happy the server brought me an alcoholic drink w/o carding me	38.650559	-77.294199	685.0	1.0
1419656295604	ALCOHOLIC	I'm a recovering alcoholic lmao	40.567159	-74.277953	3405.0	1.0
1419656485866	ALCOHOLIC	"My homie goes ""no I'm not an alcoholic, I'm an ""alleged alcoholic"" innocent until proven guilty"" cttf that's definitely some alcoholic shit"	45.180682	-93.265394	1194.0	1.0
1419656551356	ALCOHOLIC	@_SharrielThaG fse yu a alcoholic 	41.754442	-87.553622	891.0	0.0
1419656835602	ALCOHOLIC	"What Caitlin says in the car ""I see this happening im going to be an alcoholic &amp; your going to be like a weed addict""  weed addict..Really"	29.428944	-95.243943	216.0	0.0
1419656916362	ALCOHOLIC	thankful for not being a alcoholic or having a parent as a alcoholic 	38.899388	-75.743963	326.0	0.0
1419656938140	ALCOHOLIC	Living the dream like a alcoholic kween Oi! 	40.751445	-73.803981	156.0	0.0
1419657216543	ALCOHOLIC	we got a new alcoholic in the family  http://t.co/8oe33OKt23	19.446115	-99.285123	343.0	0.0
1419657353042	ALCOHOLIC	I the most alcoholic dream ever earlier today	32.648315	-97.230577	738.0	0.0
1419657572937	ALCOHOLIC	Literally becoming an alcoholic to survive this crate race 	41.138416	-81.333372	358.0	1.0
1419657616232	ALCOHOLIC	"*looks for empty alcoholic bottle* *finds 5* *put em all together* *post them on Snapchat* ""#TURRNNTT """	42.049494	-88.307046	910.0	0.0
1419658041574	ALCOHOLIC	"@GarageGlamour Mr. Lehey from TPB says, ""I'm not an alcoholic, I don't go to any meetings."" @johndunsworth"	47.61877	-122.295603	161.0	0.0
1419658137053	ALCOHOLIC	@VictoriaSerraaa you're an alcoholic.	41.091739	-74.021721	440.0	0.0
1419658336797	ALCOHOLIC	drank Drank DranK DRANK DRRAANNKKK (non-alcoholic of course) http://t.co/tgUl1MD9Kj	37.794397	-122.419931	512.0	0.0
1419658664112	ALCOHOLIC	Every time I drink, I drink like a alcoholic	42.111765	-84.640678	1252.0	1.0
1419658972767	ALCOHOLIC	I don't want the doc to think I'm an alcoholic.....?	44.69734	-74.987125	352.0	0.0
1419659051537	ALCOHOLIC	@Deonbeezy I think you're an alcoholic	39.826863	-84.8532	620.0	0.0
1419659151801	ALCOHOLIC	I swear I'm an alcoholic	31.170925	-81.962165	547.0	0.0
1419659764055	ALCOHOLIC	@swagfIame @hheadabovewater excuse but the alcoholic Is the one that should get it	41.796327	-72.753232	5066.0	0.0
1419659978140	ALCOHOLIC	Ryan's an alcoholic	37.556742	-97.253077	305.0	0.0
1419660037623	ALCOHOLIC	@_ketchupchips_ ur non alcoholic	43.173426	-80.251543	444.0	0.0
1419660116401	ALCOHOLIC	I'm watching Intervention of an alcoholic girl while drinking....	42.52225	-83.511879	601.0	0.0
1419660118059	ALCOHOLIC	My best friends can out drink a 50 year old alcoholic and then there's me.	40.646488	-73.619689	613.0	1.0
1419660136152	ALCOHOLIC	true life: accidentally became an alcoholic	33.443168	-82.085008	151.0	1.0
